brawler1,brawler2,brawler3,picks,wr,map
BELLE,GENE,GRAY,93,0.591397849,hideout
CARL,GENE,JANET,93,0.537634409,layer_cake
BELLE,GUS,PIPER,93,0.397849462,shooting_star
JANET,MORTIS,STU,93,0.548387097,triple_dribble
BEA,CARL,FRANK,93,0.575268817,pinball_dreams
BUSTER,GENE,SQUEAK,93,0.537634409,flaring_phoenix
GRAY,NANI,PIPER,93,0.483870968,new_horizons
ANGELO,BELLE,GUS,93,0.462365591,out_in_the_open
BROCK,LEON,PIPER,93,0.655913978,out_in_the_open
BEA,CARL,GRAY,93,0.532258065,hockey_starr_garden
GRAY,MANDY,SPROUT,94,0.585106383,layer_cake
MANDY,NANI,PIPER,94,0.521276596,shooting_star
GRAY,MANDY,SPROUT,94,0.489361702,shooting_star
DARRYL,GENE,R-T,94,0.712765957,flaring_phoenix
GENE,OLLIE,PIPER,94,0.64893617,new_horizons
GENE,OLLIE,PIPER,94,0.712765957,out_in_the_open
ANGELO,GUS,MANDY,94,0.5,out_in_the_open
BROCK,PIPER,R-T,94,0.659574468,out_in_the_open
EVE,PIPER,R-T,94,0.457446809,out_in_the_open
BROCK,EVE,GENE,94,0.712765957,out_in_the_open
LEON,MANDY,PIPER,95,0.463157895,dry_season
ANGELO,BROCK,GENE,95,0.526315789,hideout
BELLE,GENE,NANI,95,0.515789474,hideout
GRAY,MANDY,PENNY,95,0.515789474,layer_cake
GENE,LEON,MANDY,95,0.557894737,shooting_star
BELLE,GENE,NANI,95,0.557894737,shooting_star
CARL,MORTIS,STU,95,0.589473684,triple_dribble
BARLEY,BEA,STU,95,0.647368421,triple_dribble
BEA,JUJU,MELODIE,95,0.636842105,pinball_dreams
JANET,MAISIE,STU,95,0.536842105,center_stage
ANGELO,GENE,TICK,95,0.673684211,belles_rock
ANGELO,BROCK,GRAY,95,0.568421053,belles_rock
BROCK,MANDY,SQUEAK,95,0.684210526,belles_rock
GENE,GRAY,GUS,95,0.484210526,flaring_phoenix
DARRYL,GENE,GUS,95,0.557894737,flaring_phoenix
GRAY,GUS,SPROUT,95,0.421052632,flaring_phoenix
ANGELO,GRAY,NANI,95,0.663157895,new_horizons
GRAY,JANET,MELODIE,95,0.526315789,hockey_starr_garden
BEA,LEON,STU,95,0.605263158,hockey_super_center
GENE,GRAY,SPROUT,96,0.65625,dry_season
BROCK,GUS,MANDY,96,0.479166667,hideout
GENE,GRAY,JANET,96,0.583333333,layer_cake
GUS,MANDY,SPROUT,96,0.5,shooting_star
BEA,JANET,RICO,96,0.505208333,sneaky_fields
ANGELO,GRAY,SQUEAK,96,0.65625,belles_rock
BELLE,GRAY,MANDY,96,0.5625,belles_rock
GRAY,MANDY,R-T,96,0.635416667,flaring_phoenix
ANGELO,GRAY,SQUEAK,96,0.677083333,new_horizons
GENE,MANDY,SQUEAK,96,0.416666667,new_horizons
BEA,CARL,MELODIE,96,0.552083333,hockey_starr_garden
GRAY,LEON,NANI,97,0.618556701,hideout
BELLE,GENE,MANDY,97,0.515463918,hideout
PIPER,R-T,SPROUT,97,0.649484536,shooting_star
CARL,JUJU,RICO,97,0.520618557,triple_dribble
BERRY,FRANK,STU,97,0.520618557,triple_dribble
ANGELO,GENE,JUJU,97,0.680412371,new_horizons
BEA,GRAY,MEEPLE,97,0.56185567,hockey_cool_box
GRAY,LOU,STU,97,0.396907216,hockey_starr_garden
ANGELO,BROCK,PIPER,98,0.448979592,dry_season
GENE,LEON,SQUEAK,98,0.591836735,dry_season
GENE,PIPER,SPROUT,98,0.663265306,hideout
BYRON,HANK,PIPER,98,0.653061224,hideout
LEON,PIPER,SPROUT,98,0.520408163,hideout
ANGELO,LEON,PIPER,98,0.56122449,shooting_star
LEON,NANI,PIPER,98,0.520408163,shooting_star
FRANK,JANET,MAX,98,0.591836735,center_stage
ANGELO,BELLE,GRAY,98,0.510204082,belles_rock
GENE,GUS,MANDY,98,0.530612245,belles_rock
GRAY,MANDY,OLLIE,98,0.663265306,flaring_phoenix
ANGELO,GRAY,SPROUT,98,0.591836735,new_horizons
MANDY,PEARL,PIPER,98,0.489795918,out_in_the_open
ANGELO,GENE,PEARL,98,0.663265306,out_in_the_open
ANGELO,BELLE,GENE,98,0.581632653,out_in_the_open
BEA,GRAY,STU,98,0.474489796,hockey_cool_box
BEA,MEEPLE,STU,98,0.596938776,hockey_super_center
MANDY,R-T,SPROUT,99,0.585858586,shooting_star
JUJU,MEEPLE,STU,99,0.505050505,triple_dribble
BEA,LARRY & LAWRIE,STU,99,0.727272727,pinball_dreams
GENE,SPROUT,SQUEAK,99,0.525252525,flaring_phoenix
ANGELO,JUJU,MANDY,99,0.545454545,flaring_phoenix
GRAY,MR. P,PIPER,99,0.595959596,new_horizons
ANGELO,BELLE,NANI,99,0.484848485,out_in_the_open
BROCK,CARL,PIPER,99,0.585858586,out_in_the_open
BEA,CARL,MELODIE,99,0.46969697,hockey_below_zero
BELLE,GRAY,MELODIE,99,0.560606061,hockey_below_zero
BEA,CARL,STU,99,0.5,hockey_starr_garden
GENE,JUJU,PIPER,100,0.44,dry_season
GRAY,JUJU,PIPER,100,0.61,dry_season
ANGELO,GRAY,MANDY,100,0.57,dry_season
ANGELO,BELLE,PIPER,100,0.55,hideout
BROCK,GRAY,NANI,100,0.58,hideout
GRAY,JANET,SPROUT,100,0.47,layer_cake
BELLE,PIPER,SPROUT,100,0.51,shooting_star
LEON,PIPER,SPROUT,100,0.44,shooting_star
ANGELO,MANDY,SPROUT,100,0.49,shooting_star
ASH,JANET,STU,100,0.525,sneaky_fields
BUSTER,GRAY,MANDY,100,0.67,flaring_phoenix
GENE,GUS,SPROUT,100,0.51,flaring_phoenix
GENE,GRAY,GROM,100,0.56,flaring_phoenix
GENE,MANDY,TICK,100,0.505,flaring_phoenix
DARRYL,GENE,KIT,100,0.6,new_horizons
BEA,MAX,STU,100,0.59,hockey_cool_box
GRAY,MAX,STU,100,0.45,hockey_starr_garden
GRAY,LEON,PIPER,101,0.564356436,dry_season
BELLE,GRAY,NANI,101,0.683168317,hideout
BELLE,GRAY,MANDY,101,0.554455446,hideout
GRAY,JANET,JUJU,101,0.574257426,layer_cake
GENE,JANET,MORTIS,101,0.633663366,layer_cake
ANGELO,GENE,MANDY,101,0.643564356,shooting_star
GROM,NANI,PIPER,101,0.653465347,shooting_star
ANGELO,NANI,TICK,101,0.712871287,shooting_star
ANGELO,GRAY,GUS,101,0.584158416,shooting_star
GUS,NANI,PIPER,101,0.534653465,shooting_star
BARLEY,LOU,STU,101,0.633663366,triple_dribble
MANDY,PIPER,TICK,101,0.623762376,belles_rock
ANGELO,GENE,SQUEAK,101,0.603960396,belles_rock
GENE,GRAY,OLLIE,101,0.742574257,new_horizons
BROCK,MANDY,SQUEAK,101,0.396039604,new_horizons
GENE,LEON,PIPER,101,0.534653465,out_in_the_open
GRAY,LEON,MANDY,102,0.441176471,dry_season
GENE,MANDY,OLLIE,102,0.637254902,dry_season
GENE,MANDY,MAX,102,0.549019608,shooting_star
GENE,PIPER,R-T,102,0.441176471,shooting_star
ANGELO,NANI,SPROUT,102,0.745098039,shooting_star
ANGELO,PIPER,TICK,102,0.519607843,belles_rock
ANGELO,PIPER,SQUEAK,102,0.529411765,belles_rock
ANGELO,GENE,GRAY,102,0.509803922,flaring_phoenix
ANGELO,GRAY,SPROUT,102,0.598039216,flaring_phoenix
DARRYL,GRAY,KIT,102,0.558823529,flaring_phoenix
ANGELO,BROCK,NANI,102,0.647058824,new_horizons
BROCK,GUS,PEARL,102,0.568627451,out_in_the_open
GRAY,MAX,MEEPLE,102,0.519607843,hockey_below_zero
BELLE,GRAY,STU,102,0.549019608,hockey_below_zero
BELLE,MELODIE,STU,102,0.593137255,hockey_cool_box
GENE,JANET,JUJU,103,0.582524272,layer_cake
GENE,R-T,SPROUT,103,0.59223301,shooting_star
GENE,MANDY,R-T,103,0.533980583,shooting_star
ANGELO,GRAY,GUS,103,0.640776699,new_horizons
BROCK,GRAY,PIPER,103,0.611650485,out_in_the_open
MAX,MELODIE,STU,103,0.548543689,hockey_below_zero
BEA,MAX,MELODIE,103,0.572815534,hockey_starr_garden
GENE,OLLIE,PIPER,104,0.644230769,dry_season
CARL,GRAY,MANDY,104,0.509615385,dry_season
GRAY,NANI,R-T,104,0.596153846,hideout
ANGELO,GRAY,GUS,104,0.509615385,hideout
GENE,GRAY,SPROUT,104,0.576923077,shooting_star
BELLE,GRAY,GUS,104,0.490384615,shooting_star
CARL,JANET,RICO,104,0.5,sneaky_fields
GRAY,JUJU,PIPER,104,0.451923077,new_horizons
ANGELO,MANDY,PEARL,104,0.548076923,out_in_the_open
GENE,MANDY,PIPER,105,0.59047619,dry_season
GUS,LEON,NANI,105,0.59047619,hideout
BEA,CARL,JANET,105,0.533333333,sneaky_fields
BEA,CARL,FRANK,105,0.723809524,sneaky_fields
JANET,SQUEAK,STU,105,0.542857143,center_stage
BUSTER,JANET,STU,105,0.580952381,center_stage
BROCK,GENE,SPROUT,105,0.457142857,belles_rock
CARL,GRAY,PIPER,105,0.60952381,new_horizons
ANGELO,BROCK,GENE,105,0.723809524,out_in_the_open
GENE,NANI,R-T,105,0.428571429,out_in_the_open
ANGELO,MANDY,NANI,106,0.462264151,hideout
ANGELO,GUS,NANI,106,0.594339623,shooting_star
BUSTER,GENE,GRAY,106,0.556603774,flaring_phoenix
ANGELO,GENE,SPROUT,106,0.603773585,flaring_phoenix
DARRYL,MANDY,SQUEAK,106,0.716981132,flaring_phoenix
GRAY,OLLIE,PIPER,106,0.669811321,new_horizons
GENE,GRAY,LEON,106,0.547169811,new_horizons
BROCK,GUS,R-T,106,0.594339623,out_in_the_open
BELLE,BROCK,MANDY,106,0.481132075,out_in_the_open
MAX,MELODIE,STU,106,0.481132075,hockey_starr_garden
BEA,CARL,STU,106,0.603773585,hockey_super_center
GENE,GRAY,LEON,107,0.514018692,dry_season
GENE,JUJU,PIPER,107,0.626168224,shooting_star
GRAY,JUJU,MANDY,107,0.551401869,new_horizons
BROCK,NANI,PEARL,107,0.551401869,out_in_the_open
ANGELO,BROCK,NANI,107,0.76635514,out_in_the_open
EVE,PEARL,PIPER,107,0.420560748,out_in_the_open
GRAY,MAX,MELODIE,107,0.439252336,hockey_below_zero
BROCK,GUS,NANI,108,0.546296296,hideout
ANGELO,GUS,PIPER,108,0.592592593,shooting_star
ANGELO,BELLE,NANI,108,0.601851852,shooting_star
GENE,LEON,NANI,108,0.675925926,shooting_star
BARLEY,RICO,STU,108,0.652777778,triple_dribble
JUJU,LOU,STU,108,0.62962963,pinball_dreams
ASH,BEA,STU,108,0.601851852,sneaky_fields
BROCK,GRAY,MANDY,108,0.657407407,belles_rock
BROCK,PIPER,SPROUT,108,0.472222222,belles_rock
BROCK,PIPER,SQUEAK,108,0.527777778,new_horizons
GRAY,MELODIE,STU,108,0.537037037,hockey_below_zero
GRAY,MAX,MELODIE,108,0.481481481,hockey_cool_box
GENE,GUS,MANDY,109,0.495412844,dry_season
GUS,MANDY,PIPER,109,0.458715596,hideout
BELLE,NANI,PIPER,109,0.550458716,hideout
BEA,FRANK,JANET,109,0.701834862,sneaky_fields
GRAY,JUJU,PIPER,109,0.559633028,flaring_phoenix
BROCK,GENE,MANDY,109,0.431192661,flaring_phoenix
GRAY,MAX,STU,109,0.605504587,hockey_below_zero
BEA,GRAY,MELODIE,109,0.614678899,hockey_below_zero
BEA,GRAY,MEEPLE,109,0.495412844,hockey_starr_garden
FRANK,POCO,STU,110,0.559090909,triple_dribble
GRAY,MANDY,TICK,110,0.590909091,flaring_phoenix
GENE,JUJU,MANDY,110,0.509090909,flaring_phoenix
GENE,GRAY,PEARL,110,0.490909091,flaring_phoenix
GENE,MANDY,R-T,110,0.445454545,out_in_the_open
BEA,GRAY,MELODIE,110,0.554545455,hockey_cool_box
BEA,GRAY,STU,110,0.618181818,hockey_starr_garden
CARL,GENE,GRAY,111,0.567567568,dry_season
GENE,MAX,NANI,111,0.522522523,hideout
GENE,OLLIE,PIPER,111,0.684684685,hideout
GENE,GRAY,SPROUT,111,0.54954955,layer_cake
BELLE,NANI,PIPER,111,0.495495495,shooting_star
GENE,NANI,R-T,111,0.468468468,shooting_star
ANGELO,GRAY,R-T,111,0.558558559,belles_rock
BROCK,GRAY,MANDY,111,0.585585586,flaring_phoenix
GENE,MAX,PIPER,111,0.468468468,out_in_the_open
LEON,MANDY,SQUEAK,112,0.607142857,dry_season
BROCK,MANDY,PIPER,112,0.553571429,dry_season
MANDY,NANI,PIPER,112,0.392857143,hideout
GENE,MANDY,PIPER,112,0.526785714,shooting_star
BELLE,GUS,PIPER,113,0.530973451,hideout
GENE,GUS,SPROUT,113,0.513274336,shooting_star
GUS,NANI,SPROUT,113,0.601769912,shooting_star
BEA,CARL,STU,113,0.566371681,pinball_dreams
GENE,MANDY,TICK,113,0.628318584,belles_rock
DARRYL,GENE,SQUEAK,113,0.654867257,flaring_phoenix
BEA,MAX,MELODIE,113,0.628318584,hockey_cool_box
BEA,MEEPLE,STU,113,0.650442478,hockey_starr_garden
BEA,MEEPLE,MELODIE,113,0.592920354,hockey_super_center
GENE,GUS,LEON,114,0.596491228,hideout
BROCK,PIPER,SQUEAK,114,0.570175439,belles_rock
GRAY,MANDY,SQUEAK,114,0.552631579,new_horizons
ANGELO,MANDY,PIPER,114,0.561403509,out_in_the_open
GUS,MANDY,PIPER,114,0.394736842,out_in_the_open
GENE,NANI,SQUEAK,114,0.605263158,out_in_the_open
BELLE,BROCK,PEARL,114,0.570175439,out_in_the_open
JANET,LOU,STU,115,0.439130435,center_stage
ANGELO,PIPER,SPROUT,115,0.573913043,belles_rock
BROCK,GENE,GRAY,115,0.669565217,flaring_phoenix
DARRYL,GENE,JUJU,115,0.582608696,flaring_phoenix
EVE,GENE,SQUEAK,115,0.539130435,out_in_the_open
EVE,GENE,PEARL,115,0.547826087,out_in_the_open
GRAY,MAX,STU,115,0.639130435,hockey_cool_box
BROCK,GUS,PIPER,116,0.517241379,dry_season
GENE,MANDY,SPROUT,116,0.560344828,shooting_star
GRAY,NANI,SPROUT,116,0.698275862,shooting_star
LOU,SQUEAK,STU,116,0.465517241,center_stage
ANGELO,GENE,GUS,116,0.482758621,new_horizons
ANGELO,BELLE,MANDY,116,0.551724138,out_in_the_open
EVE,MANDY,NANI,116,0.396551724,out_in_the_open
GRAY,MANDY,PIPER,116,0.534482759,out_in_the_open
GENE,GRAY,R-T,117,0.478632479,hideout
ANGELO,GENE,MAX,117,0.632478632,hideout
GENE,GRAY,JUJU,117,0.555555556,layer_cake
GENE,GRAY,R-T,117,0.504273504,flaring_phoenix
BROCK,PEARL,SQUEAK,117,0.512820513,out_in_the_open
BROCK,EVE,PIPER,117,0.555555556,out_in_the_open
BEA,MAX,STU,117,0.58974359,hockey_below_zero
BEA,MELODIE,STU,117,0.602564103,hockey_cool_box
GRAY,PENNY,PIPER,118,0.559322034,dry_season
ANGELO,GUS,PIPER,118,0.457627119,hideout
BROCK,GENE,GRAY,118,0.601694915,belles_rock
BROCK,GRAY,PIPER,119,0.56302521,dry_season
GENE,MAX,PIPER,119,0.613445378,shooting_star
BROCK,MANDY,NANI,119,0.478991597,new_horizons
BELLE,GENE,PIPER,119,0.462184874,out_in_the_open
BROCK,GUS,SQUEAK,119,0.571428571,out_in_the_open
CARL,GRAY,PIPER,120,0.566666667,dry_season
BROCK,GENE,R-T,120,0.466666667,hideout
GRAY,MANDY,SQUEAK,120,0.55,layer_cake
GENE,GRAY,GUS,120,0.545833333,belles_rock
ANGELO,GRAY,GUS,120,0.6,belles_rock
BROCK,DARRYL,GENE,120,0.683333333,flaring_phoenix
BROCK,GRAY,PIPER,120,0.583333333,flaring_phoenix
GENE,GRAY,NANI,120,0.658333333,out_in_the_open
ANGELO,GENE,GUS,120,0.575,out_in_the_open
GENE,GUS,MANDY,120,0.433333333,out_in_the_open
GENE,MANDY,SQUEAK,120,0.541666667,out_in_the_open
GENE,LEON,PIPER,121,0.611570248,shooting_star
GENE,GRAY,R-T,121,0.611570248,new_horizons
BELLE,BROCK,GUS,121,0.595041322,out_in_the_open
BEA,GRAY,STU,121,0.644628099,hockey_super_center
GRAY,LEON,MANDY,122,0.581967213,hideout
LEON,MANDY,PIPER,122,0.516393443,hideout
GRAY,MANDY,NANI,122,0.614754098,hideout
ANGELO,BROCK,GUS,122,0.467213115,belles_rock
GENE,R-T,TICK,122,0.508196721,belles_rock
GRAY,MANDY,SPROUT,122,0.540983607,new_horizons
BELLE,BROCK,NANI,122,0.524590164,out_in_the_open
GENE,GUS,MANDY,123,0.520325203,hideout
GENE,GRAY,JUJU,123,0.609756098,flaring_phoenix
EVE,NANI,PIPER,123,0.487804878,out_in_the_open
GRAY,MELODIE,STU,123,0.467479675,hockey_starr_garden
BROCK,GRAY,PIPER,124,0.548387097,hideout
GUS,MANDY,NANI,124,0.572580645,hideout
GENE,NANI,R-T,124,0.60483871,hideout
ANGELO,GENE,GUS,124,0.556451613,shooting_star
GENE,JUJU,NANI,124,0.572580645,shooting_star
ANGELO,GENE,R-T,124,0.508064516,shooting_star
ASH,BEA,RICO,124,0.552419355,sneaky_fields
ANGELO,MANDY,SQUEAK,124,0.580645161,out_in_the_open
GENE,PIPER,TICK,125,0.568,shooting_star
GENE,JUJU,R-T,125,0.512,flaring_phoenix
ANGELO,GENE,MANDY,125,0.632,new_horizons
ANGELO,GENE,SQUEAK,125,0.592,new_horizons
EVE,GENE,R-T,125,0.608,out_in_the_open
GUS,NANI,PIPER,125,0.512,out_in_the_open
GRAY,PIPER,R-T,126,0.404761905,hideout
ANGELO,GRAY,MANDY,126,0.595238095,hideout
PIPER,R-T,SPROUT,126,0.444444444,belles_rock
GRAY,PIPER,SQUEAK,126,0.492063492,flaring_phoenix
GENE,MANDY,PEARL,126,0.507936508,out_in_the_open
BEA,MAX,MELODIE,126,0.53968254,hockey_below_zero
CARL,JANET,STU,127,0.539370079,center_stage
BELLE,BROCK,PIPER,127,0.448818898,belles_rock
BROCK,PIPER,R-T,127,0.614173228,belles_rock
GRAY,GUS,MANDY,127,0.543307087,new_horizons
GENE,MANDY,NANI,127,0.496062992,out_in_the_open
ANGELO,GRAY,PIPER,128,0.6328125,dry_season
CARL,GENE,PIPER,128,0.6875,dry_season
GENE,LEON,MANDY,128,0.625,hideout
GUS,MANDY,SPROUT,128,0.5703125,belles_rock
BROCK,MANDY,R-T,128,0.5703125,belles_rock
GRAY,JUJU,MANDY,128,0.6484375,flaring_phoenix
GENE,GRAY,GUS,128,0.6796875,new_horizons
BELLE,GRAY,MANDY,129,0.658914729,shooting_star
BEA,GRIFF,STU,129,0.550387597,sneaky_fields
DARRYL,GRAY,PIPER,129,0.527131783,flaring_phoenix
BROCK,NANI,PIPER,129,0.651162791,new_horizons
ANGELO,GENE,R-T,129,0.689922481,out_in_the_open
ANGELO,GENE,GRAY,130,0.538461538,hideout
BEA,FRANK,RICO,130,0.692307692,sneaky_fields
ANGELO,GENE,SPROUT,130,0.715384615,belles_rock
BROCK,PIPER,SPROUT,130,0.519230769,new_horizons
ANGELO,BELLE,PIPER,130,0.515384615,out_in_the_open
EVE,GENE,GUS,130,0.569230769,out_in_the_open
BROCK,MANDY,NANI,131,0.503816794,hideout
ANGELO,NANI,PIPER,131,0.580152672,hideout
GENE,GRAY,SQUEAK,131,0.65648855,layer_cake
BELLE,GENE,PIPER,131,0.503816794,shooting_star
BROCK,GUS,MANDY,131,0.473282443,new_horizons
ANGELO,GENE,PIPER,132,0.575757576,dry_season
ANGELO,BROCK,PIPER,132,0.590909091,hideout
GENE,GRAY,MANDY,132,0.575757576,hideout
GENE,PIPER,SQUEAK,132,0.507575758,new_horizons
ANGELO,GENE,MANDY,132,0.598484848,out_in_the_open
BELLE,BROCK,GENE,132,0.545454545,out_in_the_open
GUS,LEON,MANDY,133,0.571428571,hideout
ANGELO,GENE,SPROUT,133,0.654135338,shooting_star
CARL,JUJU,STU,133,0.597744361,triple_dribble
BROCK,GENE,SQUEAK,133,0.473684211,flaring_phoenix
BROCK,GENE,SQUEAK,133,0.639097744,new_horizons
ANGELO,MANDY,NANI,133,0.54887218,out_in_the_open
MANDY,PIPER,SQUEAK,133,0.571428571,out_in_the_open
BROCK,MANDY,SQUEAK,133,0.586466165,out_in_the_open
GENE,PIPER,SQUEAK,134,0.597014925,dry_season
BELLE,LEON,PIPER,134,0.544776119,hideout
GRAY,MANDY,SQUEAK,134,0.597014925,belles_rock
GENE,PIPER,R-T,134,0.414179104,belles_rock
GRAY,SPROUT,SQUEAK,134,0.597014925,flaring_phoenix
GENE,MANDY,NANI,135,0.511111111,shooting_star
BEA,CARL,STU,135,0.577777778,sneaky_fields
GENE,MANDY,SPROUT,135,0.577777778,flaring_phoenix
DARRYL,GENE,MANDY,135,0.644444444,flaring_phoenix
GRAY,PIPER,SQUEAK,136,0.639705882,belles_rock
GENE,PIPER,SQUEAK,136,0.470588235,belles_rock
ANGELO,NANI,PIPER,136,0.602941176,out_in_the_open
ANGELO,GENE,R-T,137,0.467153285,hideout
GENE,GUS,MANDY,137,0.562043796,shooting_star
GRAY,MANDY,R-T,137,0.649635036,belles_rock
GENE,GRAY,R-T,137,0.565693431,belles_rock
ANGELO,GENE,MANDY,138,0.615942029,hideout
BELLE,GENE,PIPER,138,0.442028986,hideout
ANGELO,MANDY,SPROUT,138,0.594202899,belles_rock
GRAY,LEON,PIPER,138,0.623188406,new_horizons
BEA,GRAY,MELODIE,138,0.52173913,hockey_super_center
MANDY,NANI,SPROUT,139,0.661870504,shooting_star
ANGELO,GENE,SQUEAK,139,0.625899281,out_in_the_open
GRAY,LEON,PIPER,140,0.5,shooting_star
ANGELO,PIPER,SPROUT,140,0.678571429,shooting_star
ANGELO,BROCK,PIPER,140,0.721428571,out_in_the_open
GUS,PIPER,SPROUT,141,0.517730496,shooting_star
BELLE,EVE,PIPER,141,0.475177305,out_in_the_open
GENE,GRAY,GUS,142,0.563380282,dry_season
GENE,GRAY,LEON,142,0.725352113,hideout
GENE,GRAY,MORTIS,142,0.577464789,layer_cake
ANGELO,GRAY,MANDY,142,0.669014085,belles_rock
GENE,GUS,PIPER,142,0.485915493,belles_rock
GENE,R-T,TICK,142,0.570422535,flaring_phoenix
BROCK,MANDY,PIPER,142,0.598591549,out_in_the_open
BEA,GRAY,STU,142,0.665492958,hockey_below_zero
ANGELO,GENE,GRAY,143,0.51048951,dry_season
BELLE,BROCK,PIPER,143,0.545454545,hideout
GENE,GRAY,R-T,143,0.552447552,shooting_star
BROCK,GENE,GRAY,143,0.601398601,new_horizons
ANGELO,LEON,PIPER,144,0.548611111,hideout
BROCK,MANDY,PEARL,144,0.652777778,out_in_the_open
BEA,GRAY,MELODIE,144,0.625,hockey_starr_garden
GENE,LEON,PIPER,145,0.55862069,dry_season
GENE,MANDY,NANI,145,0.606896552,hideout
GRAY,PIPER,SPROUT,146,0.568493151,dry_season
GRAY,GUS,MANDY,146,0.45890411,hideout
GENE,GRAY,SPROUT,146,0.582191781,new_horizons
BROCK,GRAY,MANDY,147,0.557823129,dry_season
CARL,GENE,GRAY,147,0.578231293,layer_cake
DARRYL,KIT,MANDY,147,0.632653061,flaring_phoenix
GENE,MANDY,SQUEAK,148,0.594594595,dry_season
GENE,LEON,MANDY,148,0.486486486,dry_season
GUS,LEON,PIPER,148,0.5,hideout
ANGELO,GENE,GRAY,148,0.601351351,belles_rock
BROCK,GUS,PIPER,148,0.425675676,belles_rock
GENE,GRAY,PIPER,148,0.533783784,flaring_phoenix
EVE,GUS,MANDY,148,0.466216216,out_in_the_open
ANGELO,GENE,GUS,149,0.583892617,hideout
GUS,NANI,PIPER,149,0.44966443,hideout
BROCK,NANI,SQUEAK,149,0.597315436,out_in_the_open
ANGELO,GENE,NANI,150,0.7,shooting_star
BARLEY,BEA,STU,151,0.735099338,pinball_dreams
BROCK,MANDY,SPROUT,151,0.569536424,belles_rock
GENE,PIPER,R-T,151,0.483443709,out_in_the_open
EVE,GUS,PIPER,151,0.523178808,out_in_the_open
GRAY,MANDY,PIPER,152,0.473684211,dry_season
GRAY,MANDY,PIPER,152,0.552631579,hideout
ANGELO,NANI,PIPER,152,0.559210526,shooting_star
JUJU,NANI,PIPER,152,0.598684211,shooting_star
GRAY,PIPER,TICK,152,0.638157895,belles_rock
GENE,MANDY,PIPER,152,0.605263158,belles_rock
ANGELO,GRAY,MANDY,152,0.565789474,new_horizons
BEA,MELODIE,STU,152,0.601973684,hockey_below_zero
GENE,GRAY,TICK,153,0.555555556,flaring_phoenix
GRAY,GUS,PIPER,154,0.493506494,dry_season
GENE,GRAY,GUS,154,0.571428571,hideout
ANGELO,GRAY,MANDY,154,0.584415584,shooting_star
GENE,GRAY,MANDY,154,0.623376623,flaring_phoenix
GENE,GRAY,SQUEAK,155,0.696774194,dry_season
MANDY,PIPER,SPROUT,155,0.496774194,belles_rock
GRAY,PIPER,R-T,156,0.570512821,shooting_star
BARLEY,JANET,STU,156,0.682692308,triple_dribble
GRAY,GUS,PIPER,156,0.576923077,new_horizons
BROCK,GUS,MANDY,156,0.602564103,out_in_the_open
ANGELO,GENE,LEON,157,0.700636943,hideout
GUS,PIPER,SPROUT,157,0.496815287,belles_rock
GENE,GRAY,PIPER,157,0.515923567,out_in_the_open
ANGELO,GRAY,SPROUT,158,0.696202532,belles_rock
BROCK,GENE,GUS,158,0.506329114,new_horizons
GENE,MANDY,PIPER,159,0.509433962,hideout
BROCK,GENE,MANDY,159,0.522012579,hideout
MANDY,PIPER,SPROUT,159,0.622641509,shooting_star
BELLE,GRAY,PIPER,160,0.54375,belles_rock
LEON,NANI,PIPER,161,0.465838509,hideout
GRAY,GUS,MANDY,161,0.52173913,belles_rock
GRAY,GUS,SPROUT,161,0.571428571,belles_rock
ANGELO,GENE,PIPER,161,0.633540373,belles_rock
ANGELO,GENE,NANI,161,0.652173913,out_in_the_open
ANGELO,GENE,PIPER,162,0.543209877,hideout
BROCK,GENE,R-T,162,0.567901235,belles_rock
BROCK,GENE,GUS,162,0.567901235,belles_rock
ANGELO,GUS,PIPER,162,0.518518519,out_in_the_open
GENE,MANDY,PIPER,162,0.518518519,out_in_the_open
EVE,GENE,NANI,162,0.543209877,out_in_the_open
GRAY,GUS,MANDY,163,0.570552147,shooting_star
GENE,GUS,SPROUT,164,0.5,belles_rock
ANGELO,BROCK,MANDY,164,0.493902439,new_horizons
BROCK,GENE,GUS,164,0.646341463,out_in_the_open
BROCK,GENE,PIPER,165,0.533333333,dry_season
GRAY,MANDY,SQUEAK,165,0.612121212,flaring_phoenix
EVE,PIPER,SQUEAK,165,0.575757576,out_in_the_open
ANGELO,BROCK,GENE,166,0.560240964,belles_rock
GRAY,PIPER,R-T,166,0.560240964,belles_rock
CARL,GENE,MANDY,167,0.598802395,dry_season
ANGELO,GRAY,NANI,167,0.520958084,hideout
DARRYL,GENE,KIT,167,0.610778443,flaring_phoenix
GRAY,PIPER,SQUEAK,167,0.604790419,new_horizons
GENE,GRAY,NANI,167,0.688622754,new_horizons
BROCK,GENE,MANDY,168,0.625,dry_season
ANGELO,PEARL,PIPER,168,0.607142857,out_in_the_open
ANGELO,GRAY,PIPER,169,0.532544379,hideout
BELLE,GRAY,NANI,169,0.603550296,shooting_star
GENE,R-T,SPROUT,169,0.550295858,belles_rock
BROCK,GRAY,PIPER,170,0.617647059,belles_rock
BROCK,GRAY,MANDY,170,0.511764706,new_horizons
BARLEY,MAISIE,STU,171,0.660818713,triple_dribble
GENE,GUS,NANI,172,0.540697674,shooting_star
EVE,MANDY,PIPER,172,0.523255814,out_in_the_open
GENE,PIPER,R-T,173,0.502890173,hideout
GRAY,PIPER,SPROUT,174,0.545977011,shooting_star
